datetime_utc,percentage,wind_100
2020-01-15 17:00:00+00:00,0.1990023165578288,4.9314404
2020-01-15 18:00:00+00:00,0.2107540901130663,4.9438505
2020-01-15 19:00:00+00:00,0.23024531078631458,5.0122995
2020-01-15 20:00:00+00:00,0.25012544840016604,5.0591793
2020-01-15 21:00:00+00:00,0.27869787963650733,5.0048156
2020-01-15 22:00:00+00:00,0.2852900217797376,5.080989
2020-01-15 23:00:00+00:00,0.29772888193004116,5.0587354
2020-01-16 00:00:00+00:00,0.29969939442909926,5.061847
2020-01-16 01:00:00+00:00,0.2980076057374738,5.0931926
2020-01-16 02:00:00+00:00,0.2930683605918087,5.1583414
2020-01-16 03:00:00+00:00,0.2882133807832744,5.207799
2020-01-16 04:00:00+00:00,0.2869558826753227,5.287309
2020-01-16 05:00:00+00:00,0.28748740249414767,5.434861
2020-01-16 06:00:00+00:00,0.2963287809438684,5.634615
2020-01-16 07:00:00+00:00,0.29609543077950623,5.7974067
2020-01-16 08:00:00+00:00,0.29689919245675367,5.8957806
2020-01-16 09:00:00+00:00,0.2990771273241336,5.486737
2020-01-16 10:00:00+00:00,0.3064924769916415,5.6226087
2020-01-16 11:00:00+00:00,0.3259577698688494,5.8118453
2020-01-16 12:00:00+00:00,0.3438025754935424,6.045311
2020-01-16 13:00:00+00:00,0.3629956265123278,6.189401
2020-01-16 14:00:00+00:00,0.3681487759753249,6.2510624
2020-01-16 15:00:00+00:00,0.35896385422807087,6.123236
2020-01-16 16:00:00+00:00,0.3524689413199915,6.1028547
2020-01-16 17:00:00+00:00,0.353058798679907,6.154029
2020-01-16 18:00:00+00:00,0.3675589186154094,6.178412
2020-01-16 19:00:00+00:00,0.3850925906876199,6.2742815
2020-01-16 20:00:00+00:00,0.4142808070799167,6.301361
2020-01-16 21:00:00+00:00,0.42762714009162844,6.1774664
2020-01-16 22:00:00+00:00,0.42965599013177713,6.1946783
2020-01-16 23:00:00+00:00,0.4255399525103896,6.191239
2020-01-17 00:00:00+00:00,0.43162650263083524,6.149326
2020-01-17 01:00:00+00:00,0.4288133367604693,6.0616217
2020-01-17 02:00:00+00:00,0.41199916102837575,5.952571
2020-01-17 03:00:00+00:00,0.4085118724609637,5.9503593
2020-01-17 04:00:00+00:00,0.3976999815121849,5.8839054
2020-01-17 05:00:00+00:00,0.3990871186003377,5.8494244
2020-01-17 06:00:00+00:00,0.38280446268706875,5.7363925
2020-01-17 07:00:00+00:00,0.36906273078574325,5.6939735
2020-01-17 08:00:00+00:00,0.3481649271773124,5.5887213
2020-01-17 09:00:00+00:00,0.334909341451741,5.3696356
2020-01-17 10:00:00+00:00,0.3542190675527075,5.688578
2020-01-17 11:00:00+00:00,0.3844119860415637,5.977536
2020-01-17 12:00:00+00:00,0.4067747101262681,6.0270467
2020-01-17 13:00:00+00:00,0.40135580075385835,5.899357
2020-01-17 14:00:00+00:00,0.36934145459317597,5.628501
2020-01-17 15:00:00+00:00,0.3148217814695674,5.3100977
2020-01-17 16:00:00+00:00,0.25378126764183945,5.0152082
2020-01-17 17:00:00+00:00,0.22870260692192038,4.794242
2020-01-17 18:00:00+00:00,0.2130487000626273,4.575915
2020-01-17 19:00:00+00:00,0.19480849554832058,4.4111514
2020-01-17 20:00:00+00:00,0.18538374168769456,4.2574997
2020-01-17 21:00:00+00:00,0.17945275834349034,4.1958494
2020-01-17 22:00:00+00:00,0.15919018573804516,4.1744475
2020-01-17 23:00:00+00:00,0.14618739602386605,4.158526
2020-01-18 00:00:00+00:00,0.13052700721556318,4.1420574
2020-01-18 01:00:00+00:00,0.1267415489936883,4.1834326
2020-01-18 02:00:00+00:00,0.14594756391049413,4.278915
2020-01-18 03:00:00+00:00,0.165438784583742,4.3187428
2020-01-18 04:00:00+00:00,0.1731911955997731,4.4068317
2020-01-18 05:00:00+00:00,0.1843984854381653,4.5155787
2020-01-18 06:00:00+00:00,0.21945286568456596,4.7305727
2020-01-18 07:00:00+00:00,0.2506180765249307,4.944776
2020-01-18 08:00:00+00:00,0.2688453171412174,5.167944
2020-01-18 09:00:00+00:00,0.2996345749389986,5.1001077
2020-01-18 10:00:00+00:00,0.3399393338835472,5.3810697
2020-01-18 11:00:00+00:00,0.38025057477710567,5.661812
2020-01-18 12:00:00+00:00,0.4171782382874132,6.0292597
2020-01-18 13:00:00+00:00,0.45849418127753067,6.3547716
2020-01-18 14:00:00+00:00,0.4660780616193,6.644553
2020-01-18 15:00:00+00:00,0.4618777586607816,6.937239
2020-01-18 16:00:00+00:00,0.46487241910342897,7.2570696
2020-01-18 17:00:00+00:00,0.44667110628318263,7.3148203
2020-01-18 18:00:00+00:00,0.4044865821257169,7.3393145
2020-01-18 19:00:00+00:00,0.3715064255625355,7.2533493
2020-01-18 20:00:00+00:00,0.36584120212774396,7.1393843
2020-01-18 21:00:00+00:00,0.3684988012218681,7.185239
2020-01-18 22:00:00+00:00,0.3797190549582807,7.213342
2020-01-18 23:00:00+00:00,0.3880224316401666,7.338961
2020-01-19 00:00:00+00:00,0.4124593794080898,7.4678197
2020-01-19 01:00:00+00:00,0.437427846994838,7.542817
2020-01-19 02:00:00+00:00,0.44201058494495016,7.4545
2020-01-19 03:00:00+00:00,0.4489527523347236,7.488972
2020-01-19 04:00:00+00:00,0.49237532875311046,7.707037
2020-01-19 05:00:00+00:00,0.5206884820290493,8.103456
2020-01-19 06:00:00+00:00,0.5471089061940506,8.479876
2020-01-19 07:00:00+00:00,0.528110313645567,8.843837
